"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"DEU","TRADEGOODSERV","IMP","PC_GDP","A","1998",25.1780661431082,
"DEU","TRADEGOODSERV","IMP","PC_GDP","A","1999",26.4066172043428,
"DEU","TRADEGOODSERV","IMP","PC_GDP","A","2000",30.678349430323,
"DEU","TRADEGOODSERV","IMP","PC_GDP","A","2001",30.2181317720272,
"DEU","TRADEGOODSERV","IMP","PC_GDP","A","2002",28.3423107018725,
"DEU","TRADEGOODSERV","IMP","PC_GDP","A","2003",29.0376067680426,
"DEU","TRADEGOODSERV","IMP","PC_GDP","A","2004",30.5128352456553,
"DEU","TRADEGOODSERV","IMP","PC_GDP","A","2005",32.8591405884692,
"DEU","TRADEGOODSERV","IMP","PC_GDP","A","2006",36.0168212387006,
"DEU","TRADEGOODSERV","IMP","PC_GDP","A","2007",36.5516592986738,
"DEU","TRADEGOODSERV","IMP","PC_GDP","A","2008",37.7256144732553,
"DEU","TRADEGOODSERV","IMP","PC_GDP","A","2009",33.1088059597748,
"DEU","TRADEGOODSERV","IMP","PC_GDP","A","2010",37.3031508345032,
"DEU","TRADEGOODSERV","IMP","PC_GDP","A","2011",40.148984986412,
"DEU","TRADEGOODSERV","IMP","PC_GDP","A","2012",40.2069347359679,
"DEU","TRADEGOODSERV","IMP","PC_GDP","A","2013",39.6601988368577,
"DEU","TRADEGOODSERV","IMP","PC_GDP","A","2014",39.0008300796262,
"DEU","TRADEGOODSERV","IMP","PC_GDP","A","2015",39.3254862566007,
"DEU","TRADEGOODSERV","IMP","PC_GDP","A","2016",38.6963831131131,
"DEU","TRADEGOODSERV","IMP","PC_GDP","A","2017",40.0741622693716,
"DEU","TRADEGOODSERV","IMP","PC_GDP","A","2018",41.2110119003402,
"DEU","TRADEGOODSERV","IMP","PC_GDP","A","2019",41.1908085811906,"E"
"DEU","TRADEGOODSERV","IMP","PC_GDP","A","2020",37.6703792603996,"E"
"GRC","TRADEGOODSERV","IMP","PC_GDP","A","1980",25.2617464766913,"E"
"GRC","TRADEGOODSERV","IMP","PC_GDP","A","1981",25.7508720015579,"E"
"GRC","TRADEGOODSERV","IMP","PC_GDP","A","1982",24.642429574308,"E"
"GRC","TRADEGOODSERV","IMP","PC_GDP","A","1983",24.6994048778047,"E"
"GRC","TRADEGOODSERV","IMP","PC_GDP","A","1984",24.0975241611903,"E"
"GRC","TRADEGOODSERV","IMP","PC_GDP","A","1985",24.2541790973835,"E"
"GRC","TRADEGOODSERV","IMP","PC_GDP","A","1986",24.9575232514149,"E"
"GRC","TRADEGOODSERV","IMP","PC_GDP","A","1987",24.1942807914026,"E"
"GRC","TRADEGOODSERV","IMP","PC_GDP","A","1988",23.298655611414,"E"
"GRC","TRADEGOODSERV","IMP","PC_GDP","A","1989",24.8381030742224,"E"
"GRC","TRADEGOODSERV","IMP","PC_GDP","A","1990",25.3497181268011,"E"
"GRC","TRADEGOODSERV","IMP","PC_GDP","A","1991",24.3931480166993,"E"
"GRC","TRADEGOODSERV","IMP","PC_GDP","A","1992",23.9437536607396,"E"
"GRC","TRADEGOODSERV","IMP","PC_GDP","A","1993",22.9781312679061,"E"
"GRC","TRADEGOODSERV","IMP","PC_GDP","A","1994",21.7175127239839,"E"
"GRC","TRADEGOODSERV","IMP","PC_GDP","A","1995",22.6825973088156,
"GRC","TRADEGOODSERV","IMP","PC_GDP","A","1996",23.2092761888839,
"GRC","TRADEGOODSERV","IMP","PC_GDP","A","1997",23.0519634923786,
"GRC","TRADEGOODSERV","IMP","PC_GDP","A","1998",25.971696865251,
"GRC","TRADEGOODSERV","IMP","PC_GDP","A","1999",28.1215195931717,
"GRC","TRADEGOODSERV","IMP","PC_GDP","A","2000",34.6972966129139,
"GRC","TRADEGOODSERV","IMP","PC_GDP","A","2001",33.3512249681772,
"GRC","TRADEGOODSERV","IMP","PC_GDP","A","2002",30.2361418143019,
"GRC","TRADEGOODSERV","IMP","PC_GDP","A","2003",29.6454950532535,
"GRC","TRADEGOODSERV","IMP","PC_GDP","A","2004",29.1903270440997,
"GRC","TRADEGOODSERV","IMP","PC_GDP","A","2005",29.5886336995675,
"GRC","TRADEGOODSERV","IMP","PC_GDP","A","2006",31.6762298472251,
"GRC","TRADEGOODSERV","IMP","PC_GDP","A","2007",35.0041044732457,
"GRC","TRADEGOODSERV","IMP","PC_GDP","A","2008",35.9681465798912,
"GRC","TRADEGOODSERV","IMP","PC_GDP","A","2009",28.7616598450085,
"GRC","TRADEGOODSERV","IMP","PC_GDP","A","2010",29.3991835466483,"B"
"GRC","TRADEGOODSERV","IMP","PC_GDP","A","2011",31.3441894187165,
"GRC","TRADEGOODSERV","IMP","PC_GDP","A","2012",33.3187045000381,
"GRC","TRADEGOODSERV","IMP","PC_GDP","A","2013",32.6692940498542,
"GRC","TRADEGOODSERV","IMP","PC_GDP","A","2014",34.0407281266877,
"GRC","TRADEGOODSERV","IMP","PC_GDP","A","2015",33.1505286334271,
"GRC","TRADEGOODSERV","IMP","PC_GDP","A","2016",32.7317398242041,
"GRC","TRADEGOODSERV","IMP","PC_GDP","A","2017",36.5448541834351,
"GRC","TRADEGOODSERV","IMP","PC_GDP","A","2018",41.1571183136614,
"GRC","TRADEGOODSERV","IMP","PC_GDP","A","2019",41.7742915848291,
"GRC","TRADEGOODSERV","IMP","PC_GDP","A","2020",39.6823958616843,"E"
"HUN","TRADEGOODSERV","IMP","PC_GDP","A","1991",29.5932733923316,"E"
"HUN","TRADEGOODSERV","IMP","PC_GDP","A","1992",27.8266757555447,"E"
"HUN","TRADEGOODSERV","IMP","PC_GDP","A","1993",30.3692583539109,"E"
"HUN","TRADEGOODSERV","IMP","PC_GDP","A","1994",31.059457424076,"E"
"HUN","TRADEGOODSERV","IMP","PC_GDP","A","1995",39.196224849794,
"HUN","TRADEGOODSERV","IMP","PC_GDP","A","1996",41.4094173164446,
"HUN","TRADEGOODSERV","IMP","PC_GDP","A","1997",46.9432999492901,
"HUN","TRADEGOODSERV","IMP","PC_GDP","A","1998",54.4997145406537,
"HUN","TRADEGOODSERV","IMP","PC_GDP","A","1999",58.3821193918374,
"HUN","TRADEGOODSERV","IMP","PC_GDP","A","2000",70.5487114580459,
"HUN","TRADEGOODSERV","IMP","PC_GDP","A","2001",66.167747926773,
"HUN","TRADEGOODSERV","IMP","PC_GDP","A","2002",60.1831355869059,
"HUN","TRADEGOODSERV","IMP","PC_GDP","A","2003",60.2849888586055,
"HUN","TRADEGOODSERV","IMP","PC_GDP","A","2004",63.884046937055,
"HUN","TRADEGOODSERV","IMP","PC_GDP","A","2005",65.2978942300688,
"HUN","TRADEGOODSERV","IMP","PC_GDP","A","2006",75.2280481301423,
"HUN","TRADEGOODSERV","IMP","PC_GDP","A","2007",77.6786855421461,
"HUN","TRADEGOODSERV","IMP","PC_GDP","A","2008",79.1443791590911,
"HUN","TRADEGOODSERV","IMP","PC_GDP","A","2009",70.7756439705988,
"HUN","TRADEGOODSERV","IMP","PC_GDP","A","2010",76.3576095594801,
"HUN","TRADEGOODSERV","IMP","PC_GDP","A","2011",80.3554863056895,
"HUN","TRADEGOODSERV","IMP","PC_GDP","A","2012",79.7692669882925,
"HUN","TRADEGOODSERV","IMP","PC_GDP","A","2013",78.9352878466961,
"HUN","TRADEGOODSERV","IMP","PC_GDP","A","2014",81.2711297802477,
"HUN","TRADEGOODSERV","IMP","PC_GDP","A","2015",79.7939941049408,
"HUN","TRADEGOODSERV","IMP","PC_GDP","A","2016",77.9991894310291,
"HUN","TRADEGOODSERV","IMP","PC_GDP","A","2017",79.3089515487009,
"HUN","TRADEGOODSERV","IMP","PC_GDP","A","2018",79.5051964069182,
"HUN","TRADEGOODSERV","IMP","PC_GDP","A","2019",79.2216026672883,
"HUN","TRADEGOODSERV","IMP","PC_GDP","A","2020",76.7777816531528,
"ISL","TRADEGOODSERV","IMP","PC_GDP","A","1980",35.0687002028866,"E"
"ISL","TRADEGOODSERV","IMP","PC_GDP","A","1981",35.6667874624888,"E"
"ISL","TRADEGOODSERV","IMP","PC_GDP","A","1982",36.4655104048566,"E"
"ISL","TRADEGOODSERV","IMP","PC_GDP","A","1983",37.0876320456793,"E"
"ISL","TRADEGOODSERV","IMP","PC_GDP","A","1984",37.6065255596474,"E"
"ISL","TRADEGOODSERV","IMP","PC_GDP","A","1985",39.6080399552338,"E"
"ISL","TRADEGOODSERV","IMP","PC_GDP","A","1986",34.3279737062236,"E"
"ISL","TRADEGOODSERV","IMP","PC_GDP","A","1987",34.9074953999294,"E"
"ISL","TRADEGOODSERV","IMP","PC_GDP","A","1988",32.2735268405673,"E"
"ISL","TRADEGOODSERV","IMP","PC_GDP","A","1989",30.9137707631129,"E"
"ISL","TRADEGOODSERV","IMP","PC_GDP","A","1990",31.9644477521612,"E"
"ISL","TRADEGOODSERV","IMP","PC_GDP","A","1991",32.1607411910603,"E"
"ISL","TRADEGOODSERV","IMP","PC_GDP","A","1992",30.0292251117824,"E"
"ISL","TRADEGOODSERV","IMP","PC_GDP","A","1993",29.2709688356285,"E"
"ISL","TRADEGOODSERV","IMP","PC_GDP","A","1994",30.2644008201445,"E"
"ISL","TRADEGOODSERV","IMP","PC_GDP","A","1995",31.5491957675821,
"ISL","TRADEGOODSERV","IMP","PC_GDP","A","1996",35.306223052588,
"ISL","TRADEGOODSERV","IMP","PC_GDP","A","1997",35.071494009367,
"ISL","TRADEGOODSERV","IMP","PC_GDP","A","1998",38.1149705779872,
"ISL","TRADEGOODSERV","IMP","PC_GDP","A","1999",36.9730813577542,
"ISL","TRADEGOODSERV","IMP","PC_GDP","A","2000",39.0091013639145,
"ISL","TRADEGOODSERV","IMP","PC_GDP","A","2001",37.7938445891109,
"ISL","TRADEGOODSERV","IMP","PC_GDP","A","2002",33.9168112351582,
"ISL","TRADEGOODSERV","IMP","PC_GDP","A","2003",35.5770687353419,
"ISL","TRADEGOODSERV","IMP","PC_GDP","A","2004",38.0219231203765,
"ISL","TRADEGOODSERV","IMP","PC_GDP","A","2005",42.0922285148798,
"ISL","TRADEGOODSERV","IMP","PC_GDP","A","2006",47.1305911963518,
"ISL","TRADEGOODSERV","IMP","PC_GDP","A","2007",41.8308122006962,
"ISL","TRADEGOODSERV","IMP","PC_GDP","A","2008",42.3876243053842,
"ISL","TRADEGOODSERV","IMP","PC_GDP","A","2009",40.6749381100445,
"ISL","TRADEGOODSERV","IMP","PC_GDP","A","2010",41.9001643585745,
"ISL","TRADEGOODSERV","IMP","PC_GDP","A","2011",46.8631655185672,
"ISL","TRADEGOODSERV","IMP","PC_GDP","A","2012",49.1594207494052,
"ISL","TRADEGOODSERV","IMP","PC_GDP","A","2013",45.5417721088582,
"ISL","TRADEGOODSERV","IMP","PC_GDP","A","2014",45.1464939440964,
"ISL","TRADEGOODSERV","IMP","PC_GDP","A","2015",44.1664864636398,
"ISL","TRADEGOODSERV","IMP","PC_GDP","A","2016",40.8489873389972,
"ISL","TRADEGOODSERV","IMP","PC_GDP","A","2017",41.2467069499043,
"ISL","TRADEGOODSERV","IMP","PC_GDP","A","2018",42.590144590526,
"ISL","TRADEGOODSERV","IMP","PC_GDP","A","2019",39.1775940671913,
"ISL","TRADEGOODSERV","IMP","PC_GDP","A","2020",34.7890694377332,
"IRL","TRADEGOODSERV","IMP","PC_GDP","A","1980",57.9409070480361,"E"
"IRL","TRADEGOODSERV","IMP","PC_GDP","A","1981",57.5994101948332,"E"
"IRL","TRADEGOODSERV","IMP","PC_GDP","A","1982",50.9330957635438,"E"
"IRL","TRADEGOODSERV","IMP","PC_GDP","A","1983",50.7822190778714,"E"
"IRL","TRADEGOODSERV","IMP","PC_GDP","A","1984",54.9952403744256,"E"
"IRL","TRADEGOODSERV","IMP","PC_GDP","A","1985",53.7235067337445,"E"
"IRL","TRADEGOODSERV","IMP","PC_GDP","A","1986",48.0263463067868,"E"
"IRL","TRADEGOODSERV","IMP","PC_GDP","A","1987",48.3043862979606,"E"
"IRL","TRADEGOODSERV","IMP","PC_GDP","A","1988",49.6260062955209,"E"
"IRL","TRADEGOODSERV","IMP","PC_GDP","A","1989",53.5370889167381,"E"
"IRL","TRADEGOODSERV","IMP","PC_GDP","A","1990",50.3232083885068,"E"
"IRL","TRADEGOODSERV","IMP","PC_GDP","A","1991",50.8583791048516,"E"
"IRL","TRADEGOODSERV","IMP","PC_GDP","A","1992",51.1399863188018,"E"
"IRL","TRADEGOODSERV","IMP","PC_GDP","A","1993",53.2357162234919,"E"
"IRL","TRADEGOODSERV","IMP","PC_GDP","A","1994",58.5288715496405,"E"
"IRL","TRADEGOODSERV","IMP","PC_GDP","A","1995",62.5831457366562,
"IRL","TRADEGOODSERV","IMP","PC_GDP","A","1996",63.9611212022768,
"IRL","TRADEGOODSERV","IMP","PC_GDP","A","1997",65.144702584297,
"IRL","TRADEGOODSERV","IMP","PC_GDP","A","1998",73.4483403893671,
"IRL","TRADEGOODSERV","IMP","PC_GDP","A","1999",73.4109292658212,
"IRL","TRADEGOODSERV","IMP","PC_GDP","A","2000",80.5650987737102,
"IRL","TRADEGOODSERV","IMP","PC_GDP","A","2001",79.6163498741736,
"IRL","TRADEGOODSERV","IMP","PC_GDP","A","2002",73.2700574854378,
"IRL","TRADEGOODSERV","IMP","PC_GDP","A","2003",65.6910988269632,
"IRL","TRADEGOODSERV","IMP","PC_GDP","A","2004",66.1118016562123,
"IRL","TRADEGOODSERV","IMP","PC_GDP","A","2005",68.6478883771671,
"IRL","TRADEGOODSERV","IMP","PC_GDP","A","2006",70.9871283084755,
"IRL","TRADEGOODSERV","IMP","PC_GDP","A","2007",72.5600685767424,
"IRL","TRADEGOODSERV","IMP","PC_GDP","A","2008",75.7061619722797,
"IRL","TRADEGOODSERV","IMP","PC_GDP","A","2009",80.0353250916064,
"IRL","TRADEGOODSERV","IMP","PC_GDP","A","2010",86.6825543983235,
"IRL","TRADEGOODSERV","IMP","PC_GDP","A","2011",84.5272294708274,
"IRL","TRADEGOODSERV","IMP","PC_GDP","A","2012",87.2271042774331,
"IRL","TRADEGOODSERV","IMP","PC_GDP","A","2013",85.3153794603964,
"IRL","TRADEGOODSERV","IMP","PC_GDP","A","2014",91.9414979340501,
"IRL","TRADEGOODSERV","IMP","PC_GDP","A","2015",93.1456950408365,
"IRL","TRADEGOODSERV","IMP","PC_GDP","A","2016",106.231239874266,
"IRL","TRADEGOODSERV","IMP","PC_GDP","A","2017",98.7334041899726,
"IRL","TRADEGOODSERV","IMP","PC_GDP","A","2018",94.0581403432471,
"IRL","TRADEGOODSERV","IMP","PC_GDP","A","2019",124.491029189565,
"IRL","TRADEGOODSERV","IMP","PC_GDP","A","2020",114.120563542844,
"ITA","TRADEGOODSERV","IMP","PC_GDP","A","1980",22.7865569364884,"E"
"ITA","TRADEGOODSERV","IMP","PC_GDP","A","1981",23.6166876170606,"E"
"ITA","TRADEGOODSERV","IMP","PC_GDP","A","1982",22.3883172637976,"E"
"ITA","TRADEGOODSERV","IMP","PC_GDP","A","1983",19.8567789906147,"E"
"ITA","TRADEGOODSERV","IMP","PC_GDP","A","1984",21.4310513383609,"E"
"ITA","TRADEGOODSERV","IMP","PC_GDP","A","1985",21.5245620613345,"E"
"ITA","TRADEGOODSERV","IMP","PC_GDP","A","1986",17.4594259007268,"E"
"ITA","TRADEGOODSERV","IMP","PC_GDP","A","1987",17.5785578158603,"E"
"ITA","TRADEGOODSERV","IMP","PC_GDP","A","1988",17.5331134894517,"E"
"ITA","TRADEGOODSERV","IMP","PC_GDP","A","1989",18.5361107811006,"E"
"ITA","TRADEGOODSERV","IMP","PC_GDP","A","1990",18.0623118712286,"E"
"ITA","TRADEGOODSERV","IMP","PC_GDP","A","1991",16.8424279968302,"E"
"ITA","TRADEGOODSERV","IMP","PC_GDP","A","1992",17.4345217061037,"E"
"ITA","TRADEGOODSERV","IMP","PC_GDP","A","1993",17.3601331428012,"E"
"ITA","TRADEGOODSERV","IMP","PC_GDP","A","1994",18.5839403017709,"E"
"ITA","TRADEGOODSERV","IMP","PC_GDP","A","1995",21.0120646415781,
"ITA","TRADEGOODSERV","IMP","PC_GDP","A","1996",19.1740161111386,
"ITA","TRADEGOODSERV","IMP","PC_GDP","A","1997",20.4387154276353,
"ITA","TRADEGOODSERV","IMP","PC_GDP","A","1998",21.0297859404713,
"ITA","TRADEGOODSERV","IMP","PC_GDP","A","1999",21.4200491086453,
"ITA","TRADEGOODSERV","IMP","PC_GDP","A","2000",24.7778577250385,
"ITA","TRADEGOODSERV","IMP","PC_GDP","A","2001",24.3857929628241,
"ITA","TRADEGOODSERV","IMP","PC_GDP","A","2002",23.6504569605133,
"ITA","TRADEGOODSERV","IMP","PC_GDP","A","2003",22.846651865801,
"ITA","TRADEGOODSERV","IMP","PC_GDP","A","2004",23.4205019696086,
"ITA","TRADEGOODSERV","IMP","PC_GDP","A","2005",24.6999183803436,
"ITA","TRADEGOODSERV","IMP","PC_GDP","A","2006",26.9946907515411,
"ITA","TRADEGOODSERV","IMP","PC_GDP","A","2007",27.7004133784664,
"ITA","TRADEGOODSERV","IMP","PC_GDP","A","2008",27.6301011040243,
"ITA","TRADEGOODSERV","IMP","PC_GDP","A","2009",23.0196000534853,
"ITA","TRADEGOODSERV","IMP","PC_GDP","A","2010",26.932138522965,
"ITA","TRADEGOODSERV","IMP","PC_GDP","A","2011",28.2730589939396,
"ITA","TRADEGOODSERV","IMP","PC_GDP","A","2012",27.2754780086443,
"ITA","TRADEGOODSERV","IMP","PC_GDP","A","2013",26.2343363170751,
"ITA","TRADEGOODSERV","IMP","PC_GDP","A","2014",26.2132869642331,
"ITA","TRADEGOODSERV","IMP","PC_GDP","A","2015",26.7021937892476,
"ITA","TRADEGOODSERV","IMP","PC_GDP","A","2016",26.0397120675783,
"ITA","TRADEGOODSERV","IMP","PC_GDP","A","2017",27.8704426276557,
"ITA","TRADEGOODSERV","IMP","PC_GDP","A","2018",28.9499970418731,
"ITA","TRADEGOODSERV","IMP","PC_GDP","A","2019",28.2765604958343,
"ITA","TRADEGOODSERV","IMP","PC_GDP","A","2020",25.8368487939247,
"JPN","TRADEGOODSERV","IMP","PC_GDP","A","1980",13.8011425518762,"E"
"JPN","TRADEGOODSERV","IMP","PC_GDP","A","1981",13.2232328863697,"E"
"JPN","TRADEGOODSERV","IMP","PC_GDP","A","1982",13.0930692657642,"E"
"JPN","TRADEGOODSERV","IMP","PC_GDP","A","1983",11.5079274367132,"E"
"JPN","TRADEGOODSERV","IMP","PC_GDP","A","1984",11.703741057787,"E"
"JPN","TRADEGOODSERV","IMP","PC_GDP","A","1985",10.4918898703948,"E"
"JPN","TRADEGOODSERV","IMP","PC_GDP","A","1986",7.09831975886436,"E"
"JPN","TRADEGOODSERV","IMP","PC_GDP","A","1987",7.03578881944314,"E"
"JPN","TRADEGOODSERV","IMP","PC_GDP","A","1988",7.47929996212867,"E"
"JPN","TRADEGOODSERV","IMP","PC_GDP","A","1989",8.60676172469505,"E"
"JPN","TRADEGOODSERV","IMP","PC_GDP","A","1990",9.2856178181819,"E"
"JPN","TRADEGOODSERV","IMP","PC_GDP","A","1991",8.14327654064587,"E"
"JPN","TRADEGOODSERV","IMP","PC_GDP","A","1992",7.49978379930863,"E"
"JPN","TRADEGOODSERV","IMP","PC_GDP","A","1993",6.80942513525332,"E"
"JPN","TRADEGOODSERV","IMP","PC_GDP","A","1994",6.97047910606066,
"JPN","TRADEGOODSERV","IMP","PC_GDP","A","1995",7.57363450140765,
"JPN","TRADEGOODSERV","IMP","PC_GDP","A","1996",8.93812314202219,
"JPN","TRADEGOODSERV","IMP","PC_GDP","A","1997",9.39982198359144,
"JPN","TRADEGOODSERV","IMP","PC_GDP","A","1998",8.62938012374338,
"JPN","TRADEGOODSERV","IMP","PC_GDP","A","1999",8.32009171513089,
"JPN","TRADEGOODSERV","IMP","PC_GDP","A","2000",9.09887738115494,
"JPN","TRADEGOODSERV","IMP","PC_GDP","A","2001",9.48280450872269,
"JPN","TRADEGOODSERV","IMP","PC_GDP","A","2002",9.5916764589296,
"JPN","TRADEGOODSERV","IMP","PC_GDP","A","2003",9.86032369115249,
"JPN","TRADEGOODSERV","IMP","PC_GDP","A","2004",10.8780887981112,
"JPN","TRADEGOODSERV","IMP","PC_GDP","A","2005",12.4140588557406,
"JPN","TRADEGOODSERV","IMP","PC_GDP","A","2006",14.3590020520575,
"JPN","TRADEGOODSERV","IMP","PC_GDP","A","2007",15.5274506811561,
"JPN","TRADEGOODSERV","IMP","PC_GDP","A","2008",16.8939331648175,
"JPN","TRADEGOODSERV","IMP","PC_GDP","A","2009",11.9706007858756,
"JPN","TRADEGOODSERV","IMP","PC_GDP","A","2010",13.5799692441961,
"JPN","TRADEGOODSERV","IMP","PC_GDP","A","2011",15.4204984672798,
"JPN","TRADEGOODSERV","IMP","PC_GDP","A","2012",16.0561363041928,
"JPN","TRADEGOODSERV","IMP","PC_GDP","A","2013",18.1946119190738,
"JPN","TRADEGOODSERV","IMP","PC_GDP","A","2014",20.0127792201784,
"JPN","TRADEGOODSERV","IMP","PC_GDP","A","2015",17.990648516827,
"JPN","TRADEGOODSERV","IMP","PC_GDP","A","2016",15.2522776095286,
"JPN","TRADEGOODSERV","IMP","PC_GDP","A","2017",16.831774467385,
"JPN","TRADEGOODSERV","IMP","PC_GDP","A","2018",18.2949862035848,
"JPN","TRADEGOODSERV","IMP","PC_GDP","A","2019",17.7528916808924,
"JPN","TRADEGOODSERV","IMP","PC_GDP","A","2020",15.8185464782378,
"KOR","TRADEGOODSERV","IMP","PC_GDP","A","1980",37.0916624501889,
"KOR","TRADEGOODSERV","IMP","PC_GDP","A","1981",37.1914120854121,
"KOR","TRADEGOODSERV","IMP","PC_GDP","A","1982",32.8610879333038,
"KOR","TRADEGOODSERV","IMP","PC_GDP","A","1983",30.0265422641859,
"KOR","TRADEGOODSERV","IMP","PC_GDP","A","1984",28.4638376003451,
"KOR","TRADEGOODSERV","IMP","PC_GDP","A","1985",25.7854049202482,
"KOR","TRADEGOODSERV","IMP","PC_GDP","A","1986",28.139316294091,
"KOR","TRADEGOODSERV","IMP","PC_GDP","A","1987",28.1848973440769,
"KOR","TRADEGOODSERV","IMP","PC_GDP","A","1988",26.2143762753031,
"KOR","TRADEGOODSERV","IMP","PC_GDP","A","1989",25.5550904754954,
"KOR","TRADEGOODSERV","IMP","PC_GDP","A","1990",25.7559726400879,
"KOR","TRADEGOODSERV","IMP","PC_GDP","A","1991",26.0485043988995,
"KOR","TRADEGOODSERV","IMP","PC_GDP","A","1992",24.6870370050097,
"KOR","TRADEGOODSERV","IMP","PC_GDP","A","1993",23.2462078175323,
"KOR","TRADEGOODSERV","IMP","PC_GDP","A","1994",24.5951471891851,
"KOR","TRADEGOODSERV","IMP","PC_GDP","A","1995",26.7397699895283,
"KOR","TRADEGOODSERV","IMP","PC_GDP","A","1996",27.8520014937326,
"KOR","TRADEGOODSERV","IMP","PC_GDP","A","1997",29.1775230266763,
"KOR","TRADEGOODSERV","IMP","PC_GDP","A","1998",28.960790952901,
"KOR","TRADEGOODSERV","IMP","PC_GDP","A","1999",27.1719308212149,
"KOR","TRADEGOODSERV","IMP","PC_GDP","A","2000",32.1559911508662,
"KOR","TRADEGOODSERV","IMP","PC_GDP","A","2001",30.4360561697363,
"KOR","TRADEGOODSERV","IMP","PC_GDP","A","2002",28.5802849932838,
"KOR","TRADEGOODSERV","IMP","PC_GDP","A","2003",29.7767640156921,
"KOR","TRADEGOODSERV","IMP","PC_GDP","A","2004",33.2613784169595,
"KOR","TRADEGOODSERV","IMP","PC_GDP","A","2005",33.0417282278992,
"KOR","TRADEGOODSERV","IMP","PC_GDP","A","2006",35.0254549142976,
"KOR","TRADEGOODSERV","IMP","PC_GDP","A","2007",36.4823455972789,
"KOR","TRADEGOODSERV","IMP","PC_GDP","A","2008",47.8744672251696,
"KOR","TRADEGOODSERV","IMP","PC_GDP","A","2009",40.9482674584271,
"KOR","TRADEGOODSERV","IMP","PC_GDP","A","2010",44.2958595844342,
"KOR","TRADEGOODSERV","IMP","PC_GDP","A","2011",52.2285816810148,
"KOR","TRADEGOODSERV","IMP","PC_GDP","A","2012",51.3642764025061,
"KOR","TRADEGOODSERV","IMP","PC_GDP","A","2013",46.6600338441855,
"KOR","TRADEGOODSERV","IMP","PC_GDP","A","2014",42.7830210318588,
"KOR","TRADEGOODSERV","IMP","PC_GDP","A","2015",36.142932861381,
"KOR","TRADEGOODSERV","IMP","PC_GDP","A","2016",33.4711585544775,
"KOR","TRADEGOODSERV","IMP","PC_GDP","A","2017",36.1867108656532,
"KOR","TRADEGOODSERV","IMP","PC_GDP","A","2018",37.2755746703469,
"KOR","TRADEGOODSERV","IMP","PC_GDP","A","2019",36.4812778978581,
"KOR","TRADEGOODSERV","IMP","PC_GDP","A","2020",32.6744545418102,
"LUX","TRADEGOODSERV","IMP","PC_GDP","A","1980",83.6966712504299,"E"
"LUX","TRADEGOODSERV","IMP","PC_GDP","A","1981",83.9769902067689,"E"
"LUX","TRADEGOODSERV","IMP","PC_GDP","A","1982",85.0261704952164,"E"
"LUX","TRADEGOODSERV","IMP","PC_GDP","A","1983",84.4713692810063,"E"
"LUX","TRADEGOODSERV","IMP","PC_GDP","A","1984",93.2298586205774,"E"
"LUX","TRADEGOODSERV","IMP","PC_GDP","A","1985",97.0091088365344,"E"
"LUX","TRADEGOODSERV","IMP","PC_GDP","A","1986",88.2698094772355,"E"
"LUX","TRADEGOODSERV","IMP","PC_GDP","A","1987",89.958941195459,"E"
"LUX","TRADEGOODSERV","IMP","PC_GDP","A","1988",89.8833182852522,"E"
"LUX","TRADEGOODSERV","IMP","PC_GDP","A","1989",89.1978503324812,"E"
"LUX","TRADEGOODSERV","IMP","PC_GDP","A","1990",88.0982861092258,"E"
"LUX","TRADEGOODSERV","IMP","PC_GDP","A","1991",89.0583095582622,"E"
"LUX","TRADEGOODSERV","IMP","PC_GDP","A","1992",83.9486592026531,"E"
"LUX","TRADEGOODSERV","IMP","PC_GDP","A","1993",82.5378313882226,"E"
"LUX","TRADEGOODSERV","IMP","PC_GDP","A","1994",83.6466084665234,"E"
"LUX","TRADEGOODSERV","IMP","PC_GDP","A","1995",85.065620189087,
"LUX","TRADEGOODSERV","IMP","PC_GDP","A","1996",87.6558085056738,
"LUX","TRADEGOODSERV","IMP","PC_GDP","A","1997",95.8678060845422,
"LUX","TRADEGOODSERV","IMP","PC_GDP","A","1998",108.872888439028,
"LUX","TRADEGOODSERV","IMP","PC_GDP","A","1999",109.986047626897,
"LUX","TRADEGOODSERV","IMP","PC_GDP","A","2000",124.767442411862,
"LUX","TRADEGOODSERV","IMP","PC_GDP","A","2001",124.56472473553,
"LUX","TRADEGOODSERV","IMP","PC_GDP","A","2002",114.327478038346,
"LUX","TRADEGOODSERV","IMP","PC_GDP","A","2003",112.129893572294,
"LUX","TRADEGOODSERV","IMP","PC_GDP","A","2004",121.492521281147,
"LUX","TRADEGOODSERV","IMP","PC_GDP","A","2005",130.253067056667,
"LUX","TRADEGOODSERV","IMP","PC_GDP","A","2006",138.139235807883,
"LUX","TRADEGOODSERV","IMP","PC_GDP","A","2007",137.908314571662,
"LUX","TRADEGOODSERV","IMP","PC_GDP","A","2008",130.718718994128,
"LUX","TRADEGOODSERV","IMP","PC_GDP","A","2009",115.607618528539,
"LUX","TRADEGOODSERV","IMP","PC_GDP","A","2010",130.962019766895,
"LUX","TRADEGOODSERV","IMP","PC_GDP","A","2011",139.225330437832,
"LUX","TRADEGOODSERV","IMP","PC_GDP","A","2012",140.575047137918,
"LUX","TRADEGOODSERV","IMP","PC_GDP","A","2013",144.15017538934,
"LUX","TRADEGOODSERV","IMP","PC_GDP","A","2014",150.646260777047,
