"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"ITA","TRADEGOODSERV","IMP","PC_GDP","A","1996",19.1740161111386,
"ITA","TRADEGOODSERV","IMP","PC_GDP","A","1997",20.4387154276353,
"ITA","TRADEGOODSERV","IMP","PC_GDP","A","1998",21.0297859404713,
"ITA","TRADEGOODSERV","IMP","PC_GDP","A","1999",21.4200491086453,
"ITA","TRADEGOODSERV","IMP","PC_GDP","A","2000",24.7778577250385,
"ITA","TRADEGOODSERV","IMP","PC_GDP","A","2001",24.3857929628241,
"ITA","TRADEGOODSERV","IMP","PC_GDP","A","2002",23.6504569605133,
"ITA","TRADEGOODSERV","IMP","PC_GDP","A","2003",22.846651865801,
"ITA","TRADEGOODSERV","IMP","PC_GDP","A","2004",23.4205019696086,
"ITA","TRADEGOODSERV","IMP","PC_GDP","A","2005",24.6999183803436,
"ITA","TRADEGOODSERV","IMP","PC_GDP","A","2006",26.9946907515411,
"ITA","TRADEGOODSERV","IMP","PC_GDP","A","2007",27.7004133784664,
"ITA","TRADEGOODSERV","IMP","PC_GDP","A","2008",27.6301011040243,
"ITA","TRADEGOODSERV","IMP","PC_GDP","A","2009",23.0196000534853,
"ITA","TRADEGOODSERV","IMP","PC_GDP","A","2010",26.932138522965,
"ITA","TRADEGOODSERV","IMP","PC_GDP","A","2011",28.2730589939396,
"ITA","TRADEGOODSERV","IMP","PC_GDP","A","2012",27.2754780086443,
"ITA","TRADEGOODSERV","IMP","PC_GDP","A","2013",26.2343363170751,
"ITA","TRADEGOODSERV","IMP","PC_GDP","A","2014",26.2132869642331,
"ITA","TRADEGOODSERV","IMP","PC_GDP","A","2015",26.7021937892476,
"ITA","TRADEGOODSERV","IMP","PC_GDP","A","2016",26.0397120675783,
"ITA","TRADEGOODSERV","IMP","PC_GDP","A","2017",27.8704426276557,
"ITA","TRADEGOODSERV","IMP","PC_GDP","A","2018",28.9499970418731,
"ITA","TRADEGOODSERV","IMP","PC_GDP","A","2019",28.2765604958343,
"ITA","TRADEGOODSERV","IMP","PC_GDP","A","2020",25.8368487939247,
"JPN","TRADEGOODSERV","IMP","PC_GDP","A","1995",7.57363450140765,
"JPN","TRADEGOODSERV","IMP","PC_GDP","A","1996",8.93812314202219,
"JPN","TRADEGOODSERV","IMP","PC_GDP","A","1997",9.39982198359144,
"JPN","TRADEGOODSERV","IMP","PC_GDP","A","1998",8.62938012374338,
"JPN","TRADEGOODSERV","IMP","PC_GDP","A","1999",8.32009171513089,
"JPN","TRADEGOODSERV","IMP","PC_GDP","A","2000",9.09887738115494,
"JPN","TRADEGOODSERV","IMP","PC_GDP","A","2001",9.48280450872269,
"JPN","TRADEGOODSERV","IMP","PC_GDP","A","2002",9.5916764589296,
"JPN","TRADEGOODSERV","IMP","PC_GDP","A","2003",9.86032369115249,
"JPN","TRADEGOODSERV","IMP","PC_GDP","A","2004",10.8780887981112,
"JPN","TRADEGOODSERV","IMP","PC_GDP","A","2005",12.4140588557406,
"JPN","TRADEGOODSERV","IMP","PC_GDP","A","2006",14.3590020520575,
"JPN","TRADEGOODSERV","IMP","PC_GDP","A","2007",15.5274506811561,
"JPN","TRADEGOODSERV","IMP","PC_GDP","A","2008",16.8939331648175,
"JPN","TRADEGOODSERV","IMP","PC_GDP","A","2009",11.9706007858756,
"JPN","TRADEGOODSERV","IMP","PC_GDP","A","2010",13.5799692441961,
"JPN","TRADEGOODSERV","IMP","PC_GDP","A","2011",15.4204984672798,
"JPN","TRADEGOODSERV","IMP","PC_GDP","A","2012",16.0561363041928,
"JPN","TRADEGOODSERV","IMP","PC_GDP","A","2013",18.1946119190738,
"JPN","TRADEGOODSERV","IMP","PC_GDP","A","2014",20.0127792201784,
"JPN","TRADEGOODSERV","IMP","PC_GDP","A","2015",17.990648516827,
"JPN","TRADEGOODSERV","IMP","PC_GDP","A","2016",15.2522776095286,
"JPN","TRADEGOODSERV","IMP","PC_GDP","A","2017",16.831774467385,
"JPN","TRADEGOODSERV","IMP","PC_GDP","A","2018",18.2949862035848,
"JPN","TRADEGOODSERV","IMP","PC_GDP","A","2019",17.7528916808924,
"JPN","TRADEGOODSERV","IMP","PC_GDP","A","2020",15.8185464782378,
"KOR","TRADEGOODSERV","IMP","PC_GDP","A","1995",26.7397699895283,
"KOR","TRADEGOODSERV","IMP","PC_GDP","A","1996",27.8520014937326,
"KOR","TRADEGOODSERV","IMP","PC_GDP","A","1997",29.1775230266763,
"KOR","TRADEGOODSERV","IMP","PC_GDP","A","1998",28.960790952901,
"KOR","TRADEGOODSERV","IMP","PC_GDP","A","1999",27.1719308212149,
"KOR","TRADEGOODSERV","IMP","PC_GDP","A","2000",32.1559911508662,
"KOR","TRADEGOODSERV","IMP","PC_GDP","A","2001",30.4360561697363,
"KOR","TRADEGOODSERV","IMP","PC_GDP","A","2002",28.5802849932838,
"KOR","TRADEGOODSERV","IMP","PC_GDP","A","2003",29.7767640156921,
"KOR","TRADEGOODSERV","IMP","PC_GDP","A","2004",33.2613784169595,
"KOR","TRADEGOODSERV","IMP","PC_GDP","A","2005",33.0417282278992,
"KOR","TRADEGOODSERV","IMP","PC_GDP","A","2006",35.0254549142976,
"KOR","TRADEGOODSERV","IMP","PC_GDP","A","2007",36.4823455972789,
"KOR","TRADEGOODSERV","IMP","PC_GDP","A","2008",47.8744672251696,
"KOR","TRADEGOODSERV","IMP","PC_GDP","A","2009",40.9482674584271,
"KOR","TRADEGOODSERV","IMP","PC_GDP","A","2010",44.2958595844342,
"KOR","TRADEGOODSERV","IMP","PC_GDP","A","2011",52.2285816810148,
"KOR","TRADEGOODSERV","IMP","PC_GDP","A","2012",51.3642764025061,
"KOR","TRADEGOODSERV","IMP","PC_GDP","A","2013",46.6600338441855,
"KOR","TRADEGOODSERV","IMP","PC_GDP","A","2014",42.7830210318588,
"KOR","TRADEGOODSERV","IMP","PC_GDP","A","2015",36.142932861381,
"KOR","TRADEGOODSERV","IMP","PC_GDP","A","2016",33.4711585544775,
"KOR","TRADEGOODSERV","IMP","PC_GDP","A","2017",36.1867108656532,
"KOR","TRADEGOODSERV","IMP","PC_GDP","A","2018",37.2755746703469,
"KOR","TRADEGOODSERV","IMP","PC_GDP","A","2019",36.4812778978581,
"KOR","TRADEGOODSERV","IMP","PC_GDP","A","2020",32.6744545418102,
"LUX","TRADEGOODSERV","IMP","PC_GDP","A","1995",85.065620189087,
"LUX","TRADEGOODSERV","IMP","PC_GDP","A","1996",87.6558085056738,
"LUX","TRADEGOODSERV","IMP","PC_GDP","A","1997",95.8678060845422,
"LUX","TRADEGOODSERV","IMP","PC_GDP","A","1998",108.872888439028,
"LUX","TRADEGOODSERV","IMP","PC_GDP","A","1999",109.986047626897,
"LUX","TRADEGOODSERV","IMP","PC_GDP","A","2000",124.767442411862,
"LUX","TRADEGOODSERV","IMP","PC_GDP","A","2001",124.56472473553,
"LUX","TRADEGOODSERV","IMP","PC_GDP","A","2002",114.327478038346,
"LUX","TRADEGOODSERV","IMP","PC_GDP","A","2003",112.129893572294,
"LUX","TRADEGOODSERV","IMP","PC_GDP","A","2004",121.492521281147,
"LUX","TRADEGOODSERV","IMP","PC_GDP","A","2005",130.253067056667,
"LUX","TRADEGOODSERV","IMP","PC_GDP","A","2006",138.139235807883,
"LUX","TRADEGOODSERV","IMP","PC_GDP","A","2007",137.908314571662,
"LUX","TRADEGOODSERV","IMP","PC_GDP","A","2008",130.718718994128,
"LUX","TRADEGOODSERV","IMP","PC_GDP","A","2009",115.607618528539,
"LUX","TRADEGOODSERV","IMP","PC_GDP","A","2010",130.962019766895,
"LUX","TRADEGOODSERV","IMP","PC_GDP","A","2011",139.225330437832,
"LUX","TRADEGOODSERV","IMP","PC_GDP","A","2012",140.575047137918,
"LUX","TRADEGOODSERV","IMP","PC_GDP","A","2013",144.15017538934,
"LUX","TRADEGOODSERV","IMP","PC_GDP","A","2014",150.646260777047,
"LUX","TRADEGOODSERV","IMP","PC_GDP","A","2015",159.296525319647,
"LUX","TRADEGOODSERV","IMP","PC_GDP","A","2016",157.338775636266,
"LUX","TRADEGOODSERV","IMP","PC_GDP","A","2017",161.046488439573,
"LUX","TRADEGOODSERV","IMP","PC_GDP","A","2018",164.922567034797,
"LUX","TRADEGOODSERV","IMP","PC_GDP","A","2019",173.522183780737,
"LUX","TRADEGOODSERV","IMP","PC_GDP","A","2020",165.596791540086,
"MEX","TRADEGOODSERV","IMP","PC_GDP","A","1995",22.1718259021634,
"MEX","TRADEGOODSERV","IMP","PC_GDP","A","1996",24.4141851124452,
"MEX","TRADEGOODSERV","IMP","PC_GDP","A","1997",24.4444313377596,
"MEX","TRADEGOODSERV","IMP","PC_GDP","A","1998",26.4016888577762,
"MEX","TRADEGOODSERV","IMP","PC_GDP","A","1999",25.9853213927583,
"MEX","TRADEGOODSERV","IMP","PC_GDP","A","2000",27.0259648121425,
"MEX","TRADEGOODSERV","IMP","PC_GDP","A","2001",24.4993518433345,
"MEX","TRADEGOODSERV","IMP","PC_GDP","A","2002",24.1454248345598,
"MEX","TRADEGOODSERV","IMP","PC_GDP","A","2003",25.8452487673265,
"MEX","TRADEGOODSERV","IMP","PC_GDP","A","2004",27.6458412865828,
"MEX","TRADEGOODSERV","IMP","PC_GDP","A","2005",27.7055817247764,
"MEX","TRADEGOODSERV","IMP","PC_GDP","A","2006",28.7675627660942,
"MEX","TRADEGOODSERV","IMP","PC_GDP","A","2007",29.2680434902208,
"MEX","TRADEGOODSERV","IMP","PC_GDP","A","2008",30.0755351025349,
"MEX","TRADEGOODSERV","IMP","PC_GDP","A","2009",28.812770431946,
"MEX","TRADEGOODSERV","IMP","PC_GDP","A","2010",31.0626537159835,
"MEX","TRADEGOODSERV","IMP","PC_GDP","A","2011",32.4329707398903,
"MEX","TRADEGOODSERV","IMP","PC_GDP","A","2012",33.5016780596676,
"MEX","TRADEGOODSERV","IMP","PC_GDP","A","2013",32.4592236648864,
"MEX","TRADEGOODSERV","IMP","PC_GDP","A","2014",33.0519165924803,
"MEX","TRADEGOODSERV","IMP","PC_GDP","A","2015",36.5642042713542,
"MEX","TRADEGOODSERV","IMP","PC_GDP","A","2016",39.020038053624,
"MEX","TRADEGOODSERV","IMP","PC_GDP","A","2017",39.4641760467353,
"MEX","TRADEGOODSERV","IMP","PC_GDP","A","2018",41.3018324998763,
"MEX","TRADEGOODSERV","IMP","PC_GDP","A","2019",39.0760617881856,
"MEX","TRADEGOODSERV","IMP","PC_GDP","A","2020",37.445845004961,"E"
"NLD","TRADEGOODSERV","IMP","PC_GDP","A","1995",50.5976385765915,
"NLD","TRADEGOODSERV","IMP","PC_GDP","A","1996",51.3445048966268,
"NLD","TRADEGOODSERV","IMP","PC_GDP","A","1997",53.980804560949,
"NLD","TRADEGOODSERV","IMP","PC_GDP","A","1998",53.2116816089476,
"NLD","TRADEGOODSERV","IMP","PC_GDP","A","1999",54.496863817441,
"NLD","TRADEGOODSERV","IMP","PC_GDP","A","2000",59.4886804850367,
"NLD","TRADEGOODSERV","IMP","PC_GDP","A","2001",56.740357059108,
"NLD","TRADEGOODSERV","IMP","PC_GDP","A","2002",53.3089753899632,
"NLD","TRADEGOODSERV","IMP","PC_GDP","A","2003",52.6358690353152,
"NLD","TRADEGOODSERV","IMP","PC_GDP","A","2004",54.9343833012776,
"NLD","TRADEGOODSERV","IMP","PC_GDP","A","2005",57.1745724591247,
"NLD","TRADEGOODSERV","IMP","PC_GDP","A","2006",59.5910330410267,
"NLD","TRADEGOODSERV","IMP","PC_GDP","A","2007",61.6824135536282,
"NLD","TRADEGOODSERV","IMP","PC_GDP","A","2008",61.2662585483886,
"NLD","TRADEGOODSERV","IMP","PC_GDP","A","2009",54.6525361611415,
"NLD","TRADEGOODSERV","IMP","PC_GDP","A","2010",61.718401657105,
"NLD","TRADEGOODSERV","IMP","PC_GDP","A","2011",66.9687049767897,
"NLD","TRADEGOODSERV","IMP","PC_GDP","A","2012",69.765041365094,
"NLD","TRADEGOODSERV","IMP","PC_GDP","A","2013",69.6688535163968,
"NLD","TRADEGOODSERV","IMP","PC_GDP","A","2014",69.4758472809578,
"NLD","TRADEGOODSERV","IMP","PC_GDP","A","2015",75.1576793312541,
"NLD","TRADEGOODSERV","IMP","PC_GDP","A","2016",69.3234999724707,
"NLD","TRADEGOODSERV","IMP","PC_GDP","A","2017",72.6364431968743,
"NLD","TRADEGOODSERV","IMP","PC_GDP","A","2018",74.1397465332105,
"NLD","TRADEGOODSERV","IMP","PC_GDP","A","2019",72.7329639446286,
"NLD","TRADEGOODSERV","IMP","PC_GDP","A","2020",68.1963014575722,
"NZL","TRADEGOODSERV","IMP","PC_GDP","A","1995",27.5208861548693,
"NZL","TRADEGOODSERV","IMP","PC_GDP","A","1996",26.7672921138268,
"NZL","TRADEGOODSERV","IMP","PC_GDP","A","1997",26.9264895291704,
"NZL","TRADEGOODSERV","IMP","PC_GDP","A","1998",28.2786961975549,
"NZL","TRADEGOODSERV","IMP","PC_GDP","A","1999",30.4506795962165,
"NZL","TRADEGOODSERV","IMP","PC_GDP","A","2000",32.7714683867522,
"NZL","TRADEGOODSERV","IMP","PC_GDP","A","2001",31.8027845111567,
"NZL","TRADEGOODSERV","IMP","PC_GDP","A","2002",29.8089228515842,
"NZL","TRADEGOODSERV","IMP","PC_GDP","A","2003",28.0750439440285,
"NZL","TRADEGOODSERV","IMP","PC_GDP","A","2004",29.2561416675833,
"NZL","TRADEGOODSERV","IMP","PC_GDP","A","2005",29.7335780086782,
"NZL","TRADEGOODSERV","IMP","PC_GDP","A","2006",29.9946512871794,
"NZL","TRADEGOODSERV","IMP","PC_GDP","A","2007",29.1520466269894,
"NZL","TRADEGOODSERV","IMP","PC_GDP","A","2008",32.3300212242484,
"NZL","TRADEGOODSERV","IMP","PC_GDP","A","2009",26.4119481642358,
"NZL","TRADEGOODSERV","IMP","PC_GDP","A","2010",27.9779878234698,
"NZL","TRADEGOODSERV","IMP","PC_GDP","A","2011",28.845440675977,
"NZL","TRADEGOODSERV","IMP","PC_GDP","A","2012",28.1637232227837,
"NZL","TRADEGOODSERV","IMP","PC_GDP","A","2013",27.2036839753943,
"NZL","TRADEGOODSERV","IMP","PC_GDP","A","2014",27.1817694811884,
"NZL","TRADEGOODSERV","IMP","PC_GDP","A","2015",26.9624813973526,
"NZL","TRADEGOODSERV","IMP","PC_GDP","A","2016",25.8597491069816,
"NZL","TRADEGOODSERV","IMP","PC_GDP","A","2017",26.6255946668318,
"NZL","TRADEGOODSERV","IMP","PC_GDP","A","2018",27.9243446940382,
"NZL","TRADEGOODSERV","IMP","PC_GDP","A","2019",27.0817091732561,
"NZL","TRADEGOODSERV","IMP","PC_GDP","A","2020",22.2522783824629,
"NOR","TRADEGOODSERV","IMP","PC_GDP","A","1995",30.680546297623,
"NOR","TRADEGOODSERV","IMP","PC_GDP","A","1996",30.7691870079039,
"NOR","TRADEGOODSERV","IMP","PC_GDP","A","1997",32.1176862284683,
"NOR","TRADEGOODSERV","IMP","PC_GDP","A","1998",34.8680869274536,
"NOR","TRADEGOODSERV","IMP","PC_GDP","A","1999",31.1201353691344,
"NOR","TRADEGOODSERV","IMP","PC_GDP","A","2000",28.6997426335138,
"NOR","TRADEGOODSERV","IMP","PC_GDP","A","2001",28.1731503253957,
"NOR","TRADEGOODSERV","IMP","PC_GDP","A","2002",27.0481317269179,
"NOR","TRADEGOODSERV","IMP","PC_GDP","A","2003",26.6484411318303,
"NOR","TRADEGOODSERV","IMP","PC_GDP","A","2004",27.561806430542,
"NOR","TRADEGOODSERV","IMP","PC_GDP","A","2005",27.0273910798849,
"NOR","TRADEGOODSERV","IMP","PC_GDP","A","2006",27.1226062095286,
"NOR","TRADEGOODSERV","IMP","PC_GDP","A","2007",28.9844731786724,
"NOR","TRADEGOODSERV","IMP","PC_GDP","A","2008",28.5671790354044,
"NOR","TRADEGOODSERV","IMP","PC_GDP","A","2009",27.6541657375953,
"NOR","TRADEGOODSERV","IMP","PC_GDP","A","2010",28.0891902856851,
"NOR","TRADEGOODSERV","IMP","PC_GDP","A","2011",27.9374674591422,
"NOR","TRADEGOODSERV","IMP","PC_GDP","A","2012",27.2114879845743,
"NOR","TRADEGOODSERV","IMP","PC_GDP","A","2013",28.11148305928,
"NOR","TRADEGOODSERV","IMP","PC_GDP","A","2014",29.4097051783555,
"NOR","TRADEGOODSERV","IMP","PC_GDP","A","2015",31.8566678050453,
"NOR","TRADEGOODSERV","IMP","PC_GDP","A","2016",33.1786709712824,
"NOR","TRADEGOODSERV","IMP","PC_GDP","A","2017",32.3765167676115,
"NOR","TRADEGOODSERV","IMP","PC_GDP","A","2018",31.7821685011468,
"NOR","TRADEGOODSERV","IMP","PC_GDP","A","2019",34.2548952066717,
"NOR","TRADEGOODSERV","IMP","PC_GDP","A","2020",33.1436412615645,
"POL","TRADEGOODSERV","IMP","PC_GDP","A","1995",20.7807337854286,
"POL","TRADEGOODSERV","IMP","PC_GDP","A","1996",23.483145286955,
"POL","TRADEGOODSERV","IMP","PC_GDP","A","1997",27.212380066669,
"POL","TRADEGOODSERV","IMP","PC_GDP","A","1998",30.7904918934678,
"POL","TRADEGOODSERV","IMP","PC_GDP","A","1999",30.0197174328792,
"POL","TRADEGOODSERV","IMP","PC_GDP","A","2000",33.6802572670321,
"POL","TRADEGOODSERV","IMP","PC_GDP","A","2001",30.9694350187065,
"POL","TRADEGOODSERV","IMP","PC_GDP","A","2002",32.2742528446936,
"POL","TRADEGOODSERV","IMP","PC_GDP","A","2003",36.0957655768977,
"POL","TRADEGOODSERV","IMP","PC_GDP","A","2004",37.2101970761694,
"POL","TRADEGOODSERV","IMP","PC_GDP","A","2005",35.9189524799855,
"POL","TRADEGOODSERV","IMP","PC_GDP","A","2006",40.1497618827208,
"POL","TRADEGOODSERV","IMP","PC_GDP","A","2007",42.3151675609764,
"POL","TRADEGOODSERV","IMP","PC_GDP","A","2008",43.0908911293114,
"POL","TRADEGOODSERV","IMP","PC_GDP","A","2009",38.1255443596144,
"POL","TRADEGOODSERV","IMP","PC_GDP","A","2010",42.4618368507942,
"POL","TRADEGOODSERV","IMP","PC_GDP","A","2011",44.7100070093413,
"POL","TRADEGOODSERV","IMP","PC_GDP","A","2012",44.989362816922,
"POL","TRADEGOODSERV","IMP","PC_GDP","A","2013",44.7984388936806,
"POL","TRADEGOODSERV","IMP","PC_GDP","A","2014",46.0798611274457,
"POL","TRADEGOODSERV","IMP","PC_GDP","A","2015",45.3684824498143,
"POL","TRADEGOODSERV","IMP","PC_GDP","A","2016",47.2716186282683,
"POL","TRADEGOODSERV","IMP","PC_GDP","A","2017",49.2255372973693,
"POL","TRADEGOODSERV","IMP","PC_GDP","A","2018",50.702466863484,
"POL","TRADEGOODSERV","IMP","PC_GDP","A","2019",49.4933781721763,
"POL","TRADEGOODSERV","IMP","PC_GDP","A","2020",47.3332871335243,
"PRT","TRADEGOODSERV","IMP","PC_GDP","A","1995",33.1447402882201,
"PRT","TRADEGOODSERV","IMP","PC_GDP","A","1996",33.6613401675442,
"PRT","TRADEGOODSERV","IMP","PC_GDP","A","1997",35.1508067548668,
"PRT","TRADEGOODSERV","IMP","PC_GDP","A","1998",36.4992716296598,
"PRT","TRADEGOODSERV","IMP","PC_GDP","A","1999",36.8323550925286,
"PRT","TRADEGOODSERV","IMP","PC_GDP","A","2000",39.2483773924343,
"PRT","TRADEGOODSERV","IMP","PC_GDP","A","2001",37.6546290635856,
"PRT","TRADEGOODSERV","IMP","PC_GDP","A","2002",35.2348971843795,
"PRT","TRADEGOODSERV","IMP","PC_GDP","A","2003",33.7717555904736,
"PRT","TRADEGOODSERV","IMP","PC_GDP","A","2004",35.5375421117759,
"PRT","TRADEGOODSERV","IMP","PC_GDP","A","2005",35.8603370144983,
"PRT","TRADEGOODSERV","IMP","PC_GDP","A","2006",38.1896486771007,
"PRT","TRADEGOODSERV","IMP","PC_GDP","A","2007",38.7519330104618,
"PRT","TRADEGOODSERV","IMP","PC_GDP","A","2008",40.8146638437736,
"PRT","TRADEGOODSERV","IMP","PC_GDP","A","2009",34.1989508086976,
"PRT","TRADEGOODSERV","IMP","PC_GDP","A","2010",37.7139865308418,
"PRT","TRADEGOODSERV","IMP","PC_GDP","A","2011",38.644682399142,
"PRT","TRADEGOODSERV","IMP","PC_GDP","A","2012",38.2728240456527,
"PRT","TRADEGOODSERV","IMP","PC_GDP","A","2013",38.5079296469449,
"PRT","TRADEGOODSERV","IMP","PC_GDP","A","2014",40.0663398736754,
"PRT","TRADEGOODSERV","IMP","PC_GDP","A","2015",39.8757789350306,
"PRT","TRADEGOODSERV","IMP","PC_GDP","A","2016",39.0634059895101,
"PRT","TRADEGOODSERV","IMP","PC_GDP","A","2017",41.7148741234948,
"PRT","TRADEGOODSERV","IMP","PC_GDP","A","2018",42.9830419043532,
"PRT","TRADEGOODSERV","IMP","PC_GDP","A","2019",43.0562955633461,
"PRT","TRADEGOODSERV","IMP","PC_GDP","A","2020",39.190714226037,
"SVK","TRADEGOODSERV","IMP","PC_GDP","A","1995",54.6255176117499,
"SVK","TRADEGOODSERV","IMP","PC_GDP","A","1996",62.5252724862607,
"SVK","TRADEGOODSERV","IMP","PC_GDP","A","1997",63.9790275731084,
"SVK","TRADEGOODSERV","IMP","PC_GDP","A","1998",56.5532269802785,
"SVK","TRADEGOODSERV","IMP","PC_GDP","A","1999",51.1361711384585,
"SVK","TRADEGOODSERV","IMP","PC_GDP","A","2000",55.582946714967,
"SVK","TRADEGOODSERV","IMP","PC_GDP","A","2001",64.5611061177352,
"SVK","TRADEGOODSERV","IMP","PC_GDP","A","2002",63.4033914196547,
"SVK","TRADEGOODSERV","IMP","PC_GDP","A","2003",62.8133300938213,
"SVK","TRADEGOODSERV","IMP","PC_GDP","A","2004",70.6040525429178,
"SVK","TRADEGOODSERV","IMP","PC_GDP","A","2005",75.4260021221074,
"SVK","TRADEGOODSERV","IMP","PC_GDP","A","2006",83.3864331854633,
"SVK","TRADEGOODSERV","IMP","PC_GDP","A","2007",82.9486915133953,
"SVK","TRADEGOODSERV","IMP","PC_GDP","A","2008",81.9228612507959,
"SVK","TRADEGOODSERV","IMP","PC_GDP","A","2009",68.2045729281013,
"SVK","TRADEGOODSERV","IMP","PC_GDP","A","2010",76.8925787145593,
"SVK","TRADEGOODSERV","IMP","PC_GDP","A","2011",83.6558936701812,
"SVK","TRADEGOODSERV","IMP","PC_GDP","A","2012",85.3350699790495,
"SVK","TRADEGOODSERV","IMP","PC_GDP","A","2013",87.9086772864054,
"SVK","TRADEGOODSERV","IMP","PC_GDP","A","2014",86.6334167704326,
"SVK","TRADEGOODSERV","IMP","PC_GDP","A","2015",88.5875576940972,
"SVK","TRADEGOODSERV","IMP","PC_GDP","A","2016",90.5673999658181,
"SVK","TRADEGOODSERV","IMP","PC_GDP","A","2017",92.9847860768712,
"SVK","TRADEGOODSERV","IMP","PC_GDP","A","2018",93.9681785616781,
"SVK","TRADEGOODSERV","IMP","PC_GDP","A","2019",91.5861720662496,
"SVK","TRADEGOODSERV","IMP","PC_GDP","A","2020",83.4352348546181,
"ESP","TRADEGOODSERV","IMP","PC_GDP","A","1995",22.9482748139335,
"ESP","TRADEGOODSERV","IMP","PC_GDP","A","1996",23.2128584657085,
"ESP","TRADEGOODSERV","IMP","PC_GDP","A","1997",25.4964681051018,
"ESP","TRADEGOODSERV","IMP","PC_GDP","A","1998",26.5595070441534,
"ESP","TRADEGOODSERV","IMP","PC_GDP","A","1999",28.2849579418622,
"ESP","TRADEGOODSERV","IMP","PC_GDP","A","2000",31.5189758138831,
"ESP","TRADEGOODSERV","IMP","PC_GDP","A","2001",30.1355363035009,
"ESP","TRADEGOODSERV","IMP","PC_GDP","A","2002",28.5451843234359,
"ESP","TRADEGOODSERV","IMP","PC_GDP","A","2003",27.834782977217,
"ESP","TRADEGOODSERV","IMP","PC_GDP","A","2004",29.1121978690701,
"ESP","TRADEGOODSERV","IMP","PC_GDP","A","2005",29.783028542406,
"ESP","TRADEGOODSERV","IMP","PC_GDP","A","2006",30.9358323130671,
"ESP","TRADEGOODSERV","IMP","PC_GDP","A","2007",31.7628649449253,
"ESP","TRADEGOODSERV","IMP","PC_GDP","A","2008",30.3594008693685,
"ESP","TRADEGOODSERV","IMP","PC_GDP","A","2009",23.933180152302,
"ESP","TRADEGOODSERV","IMP","PC_GDP","A","2010",26.9765612109155,
"ESP","TRADEGOODSERV","IMP","PC_GDP","A","2011",29.2582088303504,
"ESP","TRADEGOODSERV","IMP","PC_GDP","A","2012",29.3899548445162,
"ESP","TRADEGOODSERV","IMP","PC_GDP","A","2013",29.0243632412605,
"ESP","TRADEGOODSERV","IMP","PC_GDP","A","2014",30.3702857231399,
"ESP","TRADEGOODSERV","IMP","PC_GDP","A","2015",30.5723444752396,
"ESP","TRADEGOODSERV","IMP","PC_GDP","A","2016",29.8774250282658,
"ESP","TRADEGOODSERV","IMP","PC_GDP","A","2017",31.5264965264277,
"ESP","TRADEGOODSERV","IMP","PC_GDP","A","2018",32.4298775853318,
"ESP","TRADEGOODSERV","IMP","PC_GDP","A","2019",31.966988702647,
"ESP","TRADEGOODSERV","IMP","PC_GDP","A","2020",29.3432225182895,"E"
"SWE","TRADEGOODSERV","IMP","PC_GDP","A","1995",31.476426402094,
"SWE","TRADEGOODSERV","IMP","PC_GDP","A","1996",30.5096415212576,
"SWE","TRADEGOODSERV","IMP","PC_GDP","A","1997",32.876725041995,
"SWE","TRADEGOODSERV","IMP","PC_GDP","A","1998",34.3193963505124,
"SWE","TRADEGOODSERV","IMP","PC_GDP","A","1999",34.7869325332723,
"SWE","TRADEGOODSERV","IMP","PC_GDP","A","2000",38.2190734717217,
"SWE","TRADEGOODSERV","IMP","PC_GDP","A","2001",37.6675449559078,
"SWE","TRADEGOODSERV","IMP","PC_GDP","A","2002",35.9715602601049,
"SWE","TRADEGOODSERV","IMP","PC_GDP","A","2003",34.9198886945354,
"SWE","TRADEGOODSERV","IMP","PC_GDP","A","2004",35.9005071737132,
"SWE","TRADEGOODSERV","IMP","PC_GDP","A","2005",38.7359970795797,
"SWE","TRADEGOODSERV","IMP","PC_GDP","A","2006",40.7079804771039,
"SWE","TRADEGOODSERV","IMP","PC_GDP","A","2007",41.5518218655185,
"SWE","TRADEGOODSERV","IMP","PC_GDP","A","2008",43.4772275092146,
"SWE","TRADEGOODSERV","IMP","PC_GDP","A","2009",38.0548772330147,
"SWE","TRADEGOODSERV","IMP","PC_GDP","A","2010",39.5695242391316,
"SWE","TRADEGOODSERV","IMP","PC_GDP","A","2011",40.5198362082725,
"SWE","TRADEGOODSERV","IMP","PC_GDP","A","2012",40.2547256461647,
"SWE","TRADEGOODSERV","IMP","PC_GDP","A","2013",38.2888561427337,
"SWE","TRADEGOODSERV","IMP","PC_GDP","A","2014",39.6673704457852,
"SWE","TRADEGOODSERV","IMP","PC_GDP","A","2015",39.957046992468,
"SWE","TRADEGOODSERV","IMP","PC_GDP","A","2016",39.6291668167222,
"SWE","TRADEGOODSERV","IMP","PC_GDP","A","2017",41.2000275021437,
"SWE","TRADEGOODSERV","IMP","PC_GDP","A","2018",43.4481368827908,
"SWE","TRADEGOODSERV","IMP","PC_GDP","A","2019",43.6246180157354,
"SWE","TRADEGOODSERV","IMP","PC_GDP","A","2020",39.3637003432345,
"CHE","TRADEGOODSERV","IMP","PC_GDP","A","1995",36.2324646437449,
"CHE","TRADEGOODSERV","IMP","PC_GDP","A","1996",37.724697151024,
"CHE","TRADEGOODSERV","IMP","PC_GDP","A","1997",41.9754976322861,
"CHE","TRADEGOODSERV","IMP","PC_GDP","A","1998",42.2209334967978,
"CHE","TRADEGOODSERV","IMP","PC_GDP","A","1999",43.0359993093981,
