"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"USA","WAGELEVEL","LPAY","PC","A","2002",23.4952038369305,
"USA","WAGELEVEL","LPAY","PC","A","2003",23.2684964557391,
"USA","WAGELEVEL","LPAY","PC","A","2004",23.8515796336909,
"USA","WAGELEVEL","LPAY","PC","A","2005",23.9643884822618,
"USA","WAGELEVEL","LPAY","PC","A","2006",24.2220044106837,
"USA","WAGELEVEL","LPAY","PC","A","2007",24.5351220421092,
"USA","WAGELEVEL","LPAY","PC","A","2008",24.5135821917166,
"USA","WAGELEVEL","LPAY","PC","A","2009",24.8424806418976,
"USA","WAGELEVEL","LPAY","PC","A","2010",25.2911211807614,
"USA","WAGELEVEL","LPAY","PC","A","2011",25.1478229707938,
"USA","WAGELEVEL","LPAY","PC","A","2012",25.2910032312064,
"USA","WAGELEVEL","LPAY","PC","A","2013",25.0462772028428,
"USA","WAGELEVEL","LPAY","PC","A","2014",24.9274818117813,
"USA","WAGELEVEL","LPAY","PC","A","2015",25.0208560610922,
"USA","WAGELEVEL","LPAY","PC","A","2016",24.9077324691691,
"USA","WAGELEVEL","LPAY","PC","A","2017",24.503182632801,
"USA","WAGELEVEL","LPAY","PC","A","2018",24.065,
"USA","WAGELEVEL","LPAY","PC","A","2019",23.3798816165465,
"USA","WAGELEVEL","LPAY","PC","A","2020",23.81,
"CHL","WAGELEVEL","LPAY","PC","A","1998",25.4687965048121,
"CHL","WAGELEVEL","LPAY","PC","A","2000",18.5323141991954,
"CHL","WAGELEVEL","LPAY","PC","A","2003",14.3915803624641,
"CHL","WAGELEVEL","LPAY","PC","A","2006",13.0152568473774,
"CHL","WAGELEVEL","LPAY","PC","A","2009",9.6937591498398,
"CHL","WAGELEVEL","LPAY","PC","A","2011",9.37798756260784,
"CHL","WAGELEVEL","LPAY","PC","A","2013",11.4814607503536,
"CHL","WAGELEVEL","LPAY","PC","A","2015",12.0963548413267,
"CHL","WAGELEVEL","LPAY","PC","A","2017",10.5680614627341,
"CHL","WAGELEVEL","LPAY","PC","A","2020",11.8127939266789,
"EST","WAGELEVEL","LPAY","PC","A","2002",24.297052154195,
"EST","WAGELEVEL","LPAY","PC","A","2006",20.7916666666666,
"EST","WAGELEVEL","LPAY","PC","A","2010",21.4444444444444,
"EST","WAGELEVEL","LPAY","PC","A","2014",20.4285714285714,
"EST","WAGELEVEL","LPAY","PC","A","2018",19.7083333333333,
"EST","WAGELEVEL","LPAY","PC","A","2019",20.2950256627837,
"EST","WAGELEVEL","LPAY","PC","A","2020",19.5777723202502,
"ISR","WAGELEVEL","LPAY","PC","A","2001",25.3091393347377,
"ISR","WAGELEVEL","LPAY","PC","A","2002",23.8951810096726,
"ISR","WAGELEVEL","LPAY","PC","A","2003",23.2518845415458,
"ISR","WAGELEVEL","LPAY","PC","A","2004",23.1963942374511,
"ISR","WAGELEVEL","LPAY","PC","A","2005",22.9816973824408,
"ISR","WAGELEVEL","LPAY","PC","A","2006",22.4990480524466,
"ISR","WAGELEVEL","LPAY","PC","A","2007",22.2699906821873,
"ISR","WAGELEVEL","LPAY","PC","A","2008",21.3607022274044,
"ISR","WAGELEVEL","LPAY","PC","A","2009",22.1522902551404,
"ISR","WAGELEVEL","LPAY","PC","A","2010",21.4333684213483,
"ISR","WAGELEVEL","LPAY","PC","A","2011",22.4543809087486,
"ISR","WAGELEVEL","LPAY","PC","A","2012",21.829596847118,
"ISR","WAGELEVEL","LPAY","PC","A","2013",22.2145522465155,
"ISR","WAGELEVEL","LPAY","PC","A","2014",23.4650125573918,
"ISR","WAGELEVEL","LPAY","PC","A","2015",23.7928164870966,
"ISR","WAGELEVEL","LPAY","PC","A","2016",23.1372446766082,
"ISR","WAGELEVEL","LPAY","PC","A","2017",22.6269826055933,
"ISR","WAGELEVEL","LPAY","PC","A","2018",22.4082574248894,
"ISR","WAGELEVEL","LPAY","PC","A","2019",21.2581819380243,
"MEX","WAGELEVEL","LPAY","PC","A","2005",17.9151520902873,
"MEX","WAGELEVEL","LPAY","PC","A","2006",16.3085483151188,
"MEX","WAGELEVEL","LPAY","PC","A","2007",19.0823277877801,
"MEX","WAGELEVEL","LPAY","PC","A","2008",18.1112944989625,
"MEX","WAGELEVEL","LPAY","PC","A","2009",16.9095232308142,
"MEX","WAGELEVEL","LPAY","PC","A","2010",19.1228583624143,
"MEX","WAGELEVEL","LPAY","PC","A","2011",17.6679961788193,
"MEX","WAGELEVEL","LPAY","PC","A","2012",15.9937431959639,
"MEX","WAGELEVEL","LPAY","PC","A","2013",14.2091327012579,
"MEX","WAGELEVEL","LPAY","PC","A","2014",14.7541661324455,
"MEX","WAGELEVEL","LPAY","PC","A","2015",17.2528672803656,
"MEX","WAGELEVEL","LPAY","PC","A","2016",16.0909448448155,
"MEX","WAGELEVEL","LPAY","PC","A","2017",13.322849165503,
"MEX","WAGELEVEL","LPAY","PC","A","2018",15.6608104442524,
"MEX","WAGELEVEL","LPAY","PC","A","2019",17.0770212212024,
"MEX","WAGELEVEL","LPAY","PC","A","2020",16.8500070612345,
"LVA","WAGELEVEL","LPAY","PC","A","2002",29.1664247701983,
"LVA","WAGELEVEL","LPAY","PC","A","2006",30.047619047619,
"LVA","WAGELEVEL","LPAY","PC","A","2010",22,
"LVA","WAGELEVEL","LPAY","PC","A","2014",21.6666666666666,
"LVA","WAGELEVEL","LPAY","PC","A","2018",21.9333333333333,
"LVA","WAGELEVEL","LPAY","PC","A","2019",22.2125517941585,
"LVA","WAGELEVEL","LPAY","PC","A","2020",21.7366908524853,
"LTU","WAGELEVEL","LPAY","PC","A","2002",25.6666666666666,
"LTU","WAGELEVEL","LPAY","PC","A","2006",25.9047619047619,
"LTU","WAGELEVEL","LPAY","PC","A","2010",23.9333333333333,
"LTU","WAGELEVEL","LPAY","PC","A","2014",19.9583333333333,
"LTU","WAGELEVEL","LPAY","PC","A","2018",21.6333333333333,
"LTU","WAGELEVEL","LPAY","PC","A","2019",20.6722345445027,
"LTU","WAGELEVEL","LPAY","PC","A","2020",21.6937713309538,
"COL","WAGELEVEL","LPAY","PC","A","2007",18.6808947434792,
"COL","WAGELEVEL","LPAY","PC","A","2008",15.8890196191623,
"COL","WAGELEVEL","LPAY","PC","A","2009",15.6461779736834,
"COL","WAGELEVEL","LPAY","PC","A","2010",14.8046912475001,
"COL","WAGELEVEL","LPAY","PC","A","2011",16.069945498182,
"COL","WAGELEVEL","LPAY","PC","A","2012",15.1064749020485,
"COL","WAGELEVEL","LPAY","PC","A","2013",14.1690355557102,
"COL","WAGELEVEL","LPAY","PC","A","2014",12.7414143234383,
"COL","WAGELEVEL","LPAY","PC","A","2015",12.9051381513036,
"COL","WAGELEVEL","LPAY","PC","A","2016",11.1707459650598,
"COL","WAGELEVEL","LPAY","PC","A","2017",10.3958234909969,
"COL","WAGELEVEL","LPAY","PC","A","2018",9.80184211035559,
"COL","WAGELEVEL","LPAY","PC","A","2019",11.8209126280866,
"COL","WAGELEVEL","LPAY","PC","A","2020",12.9920568352405,
"CRI","WAGELEVEL","LPAY","PC","A","2010",17.9583753154952,
"CRI","WAGELEVEL","LPAY","PC","A","2011",15.5129325209459,
"CRI","WAGELEVEL","LPAY","PC","A","2012",15.6423859058257,
"CRI","WAGELEVEL","LPAY","PC","A","2013",14.7231950277384,
"CRI","WAGELEVEL","LPAY","PC","A","2014",15.0594348568582,
"CRI","WAGELEVEL","LPAY","PC","A","2015",14.8656085170142,
"CRI","WAGELEVEL","LPAY","PC","A","2016",14.0441339697513,
"CRI","WAGELEVEL","LPAY","PC","A","2017",12.7954015872959,
"CRI","WAGELEVEL","LPAY","PC","A","2018",11.7360061615371,
"CRI","WAGELEVEL","LPAY","PC","A","2019",11.5935366864103,
"CRI","WAGELEVEL","LPAY","PC","A","2020",14.3893504053525,
"FRA","WAGELEVEL","LPAY","PC","A","2002",7.21568627450979,
"FRA","WAGELEVEL","LPAY","PC","A","2006",6.46913580246913,
"FRA","WAGELEVEL","LPAY","PC","A","2010",5.79166666666666,
"FRA","WAGELEVEL","LPAY","PC","A","2014",7.19047619047618,
"FRA","WAGELEVEL","LPAY","PC","A","2018",7.73563218390804,
"FRA","WAGELEVEL","LPAY","PC","A","2019",7.31605065854071,
"FRA","WAGELEVEL","LPAY","PC","A","2020",7.58937640545278,
"TUR","WAGELEVEL","LPAY","PC","A","2006",0.52487562189054,
"TUR","WAGELEVEL","LPAY","PC","A","2010",0.69348659003831,
"TUR","WAGELEVEL","LPAY","PC","A","2014",0.77412280701754,
"TUR","WAGELEVEL","LPAY","PC","A","2018",0.96424452133794,
"SVN","WAGELEVEL","LPAY","PC","A","2002",19.8588195841716,
"SVN","WAGELEVEL","LPAY","PC","A","2006",19.9666666666666,
"SVN","WAGELEVEL","LPAY","PC","A","2010",17.7692307692307,
"SVN","WAGELEVEL","LPAY","PC","A","2014",18.7272727272727,
"SVN","WAGELEVEL","LPAY","PC","A","2018",17.0555555555555,
"OECD","WAGELEVEL","LPAY","PC","A","1995",16.6439313624474,
"OECD","WAGELEVEL","LPAY","PC","A","1996",16.6941141171506,
"OECD","WAGELEVEL","LPAY","PC","A","1997",16.6044063021439,
"OECD","WAGELEVEL","LPAY","PC","A","1998",16.6602046333414,
"OECD","WAGELEVEL","LPAY","PC","A","1999",16.668363374332,
"OECD","WAGELEVEL","LPAY","PC","A","2000",16.6946063793417,
"OECD","WAGELEVEL","LPAY","PC","A","2001",16.2207465190907,
"OECD","WAGELEVEL","LPAY","PC","A","2002",16.1864651174606,
"OECD","WAGELEVEL","LPAY","PC","A","2003",16.1859169960162,
"OECD","WAGELEVEL","LPAY","PC","A","2004",16.0122009503377,
"OECD","WAGELEVEL","LPAY","PC","A","2005",16.1343957215261,
"OECD","WAGELEVEL","LPAY","PC","A","2006",16.286228597155,
"OECD","WAGELEVEL","LPAY","PC","A","2007",16.1389067550325,
"OECD","WAGELEVEL","LPAY","PC","A","2008",15.6935912658073,
"OECD","WAGELEVEL","LPAY","PC","A","2009",15.4362374544007,
"OECD","WAGELEVEL","LPAY","PC","A","2010",15.4380592086029,
"OECD","WAGELEVEL","LPAY","PC","A","2011",15.3158504925423,
"OECD","WAGELEVEL","LPAY","PC","A","2012",15.0783297677303,
"OECD","WAGELEVEL","LPAY","PC","A","2013",14.8707685203131,
"OECD","WAGELEVEL","LPAY","PC","A","2014",14.8043166192728,
"OECD","WAGELEVEL","LPAY","PC","A","2015",14.8761560345217,
"OECD","WAGELEVEL","LPAY","PC","A","2016",14.4094861395924,
"OECD","WAGELEVEL","LPAY","PC","A","2017",14.0189296527897,
"OECD","WAGELEVEL","LPAY","PC","A","2018",13.843489272815,
"OECD","WAGELEVEL","LPAY","PC","A","2019",13.8923813162797,
"OECD","WAGELEVEL","LPAY","PC","A","2020",13.9746535435367,
"BGR","WAGELEVEL","LPAY","PC","A","2002",28.2207792207792,
"BGR","WAGELEVEL","LPAY","PC","A","2006",23.3333333333333,
"BGR","WAGELEVEL","LPAY","PC","A","2010",19.8333333333333,
"BGR","WAGELEVEL","LPAY","PC","A","2014",16.8888888888888,
"BGR","WAGELEVEL","LPAY","PC","A","2018",20.4166666666666,
"BGR","WAGELEVEL","LPAY","PC","A","2019",25.0420156141612,
"BGR","WAGELEVEL","LPAY","PC","A","2020",29.3390965075187,
"HRV","WAGELEVEL","LPAY","PC","A","2010",21.8666666666666,
"HRV","WAGELEVEL","LPAY","PC","A","2014",23.4074074074074,
"HRV","WAGELEVEL","LPAY","PC","A","2018",18.3333333333333,
"HRV","WAGELEVEL","LPAY","PC","A","2019",22.9570722285236,
"HRV","WAGELEVEL","LPAY","PC","A","2020",24.1362437481062,
"CYP","WAGELEVEL","LPAY","PC","A","2002",17.1999999999999,
"CYP","WAGELEVEL","LPAY","PC","A","2006",22.2380952380952,
"CYP","WAGELEVEL","LPAY","PC","A","2010",20.2539682539682,
"CYP","WAGELEVEL","LPAY","PC","A","2014",18.076923076923,
"CYP","WAGELEVEL","LPAY","PC","A","2018",16.5416666666666,
"CYP","WAGELEVEL","LPAY","PC","A","2019",16.1622515539901,
"CYP","WAGELEVEL","LPAY","PC","A","2020",14.9266050648792,
"MLT","WAGELEVEL","LPAY","PC","A","2002",12.2225249772933,
"MLT","WAGELEVEL","LPAY","PC","A","2006",9.93939393939393,
"MLT","WAGELEVEL","LPAY","PC","A","2010",13.6111111111111,
"MLT","WAGELEVEL","LPAY","PC","A","2014",13.6862745098039,
"MLT","WAGELEVEL","LPAY","PC","A","2018",16.2888888888888,
"MLT","WAGELEVEL","LPAY","PC","A","2019",15.1800492494302,
"ROU","WAGELEVEL","LPAY","PC","A","2002",26.5657051282051,
"ROU","WAGELEVEL","LPAY","PC","A","2006",26.9166666666666,
"ROU","WAGELEVEL","LPAY","PC","A","2010",24.9333333333333,
"ROU","WAGELEVEL","LPAY","PC","A","2014",24.0666666666666,
"ROU","WAGELEVEL","LPAY","PC","A","2018",20.7777777777777,
"ROU","WAGELEVEL","LPAY","PC","A","2019",30.4910134540685,
"ROU","WAGELEVEL","LPAY","PC","A","2020",25.6253104744738,
"EU27","WAGELEVEL","LPAY","PC","A","2002",16.7434353878397,
"EU27","WAGELEVEL","LPAY","PC","A","2003",16.0778760138701,
"EU27","WAGELEVEL","LPAY","PC","A","2004",15.7692507628831,
"EU27","WAGELEVEL","LPAY","PC","A","2005",15.9144516022108,
"EU27","WAGELEVEL","LPAY","PC","A","2006",16.8780210744454,
"EU27","WAGELEVEL","LPAY","PC","A","2007",15.7741647995202,
"EU27","WAGELEVEL","LPAY","PC","A","2008",15.4487388103512,
"EU27","WAGELEVEL","LPAY","PC","A","2009",15.3538427637658,
"EU27","WAGELEVEL","LPAY","PC","A","2010",16.082660231584,
"EU27","WAGELEVEL","LPAY","PC","A","2011",14.9574317934461,
"EU27","WAGELEVEL","LPAY","PC","A","2012",14.6112097976757,
"EU27","WAGELEVEL","LPAY","PC","A","2013",14.4145093237557,
"EU27","WAGELEVEL","LPAY","PC","A","2014",15.2455554706577,
"EU27","WAGELEVEL","LPAY","PC","A","2015",14.3007074406165,
"EU27","WAGELEVEL","LPAY","PC","A","2016",13.9375030917307,
"EU27","WAGELEVEL","LPAY","PC","A","2017",13.6651333979511,
"EU27","WAGELEVEL","LPAY","PC","A","2018",14.6409683745494,
"EU27","WAGELEVEL","LPAY","PC","A","2019",15.6791518070153,
"EU27","WAGELEVEL","LPAY","PC","A","2020",15.7859824338075,
"ARG","WAGELEVEL","LPAY","PC","A","2017",24.7772992756696,
"ARG","WAGELEVEL","LPAY","PC","A","2018",21.6185930986306,
"ARG","WAGELEVEL","LPAY","PC","A","2019",24.5010760078406,
"ARG","WAGELEVEL","LPAY","PC","A","2020",24.4140840975601,
"BRA","WAGELEVEL","LPAY","PC","A","2012",8.61925792847,
"BRA","WAGELEVEL","LPAY","PC","A","2013",7.24299290443593,
"BRA","WAGELEVEL","LPAY","PC","A","2014",20.7348782725429,
"BRA","WAGELEVEL","LPAY","PC","A","2015",18.6582014751474,
"BRA","WAGELEVEL","LPAY","PC","A","2016",7.4386641004561,
"BRA","WAGELEVEL","LPAY","PC","A","2017",7.55881884348483,
"BRA","WAGELEVEL","LPAY","PC","A","2018",20.7160966700509,
"BRA","WAGELEVEL","LPAY","PC","A","2019",19.0051388787658,
"BRA","WAGELEVEL","LPAY","PC","A","2020",6.2758506746716,
